id,project_id,ownername,reponame,merged_or_not,lifetime_minutes,mergetime_minutes,num_commits,src_churn,test_churn,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,num_commit_comments,num_issue_comments,num_comments,num_participants,sloc,team_size,perc_external_contribs,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,prev_pullreqs,requester_succ_rate,followers,churn_addition,churn_deletion,pr_comment_num,comment_num,perc_neg_emotion,perc_pos_emotion,perc_neu_emotion,part_num_issue,part_num_commit,part_num_pr,part_num_code,comment_conflict,hash_tag,at_tag,test_inclusion,description_length,bug_fix,ci_exists,ci_latency,ci_build_num,ci_test_passed,ci_failed_perc,ci_first_build_status,ci_last_build_status,language,fork_num,project_age,open_issue_num,pr_succ_rate,open_pr_num,first_response_time,pushed_delta,acc_commit_num,first_pr,account_creation_days,core_member,contrib_gender,contrib_country,contrib_affiliation,contrib_open,contrib_cons,contrib_extra,contrib_agree,contrib_neur,perc_contrib_neg_emo,perc_contrib_pos_emo,perc_contrib_neu_emo,contrib_first_emo,prior_review_num,inte_country,inte_affiliation,inte_open,inte_cons,inte_extra,inte_agree,inte_neur,perc_inte_neg_emo,perc_inte_pos_emo,perc_inte_neu_emo,inte_first_emo,contrib_follow_integrator,prior_interaction,social_strength,same_country,same_affiliation,open_diff,cons_diff,extra_diff,agree_diff,neur_diff,has_comments,has_participants,has_exchange,contrib_comment,inte_comment,reviewer_comment,other_comment,num_comments_con,num_code_comments,num_code_comments_con,integrator_availability,friday_effect,contrib_rate_author,reopen_or_not,first_close_minutes,reopen_num
910415,1334,rails,rails,1,589,589,1,6,0,0,0,1,1,1,0,0,0,2,2,2,66488,70,0.0850112,0,690.749,54.7356,162.556,37171,41,0.97561,13,3,3,0,2,"","","",2,0,0,0,0,0,0,0,20,"",0,"","","","","","",Ruby,14499,106,887,0.933846,910,0,17190,46,0,1154,1,"",japan,"",0.833168,0.75405,0.566947,0.84363,0.460952,0,0,0,"",212,united states,"",0.789907,0.677761,0.505447,0.712054,0.564394,0,1,0,positive,0,62,0.0107034,0,"",0.0432611,0.0762898,0.0614995,0.131576,0.103443,1,1,0,0,1,1,0,0,0,0,19,0,0.000654199,0,589,0
910592,5854,mozilla,kitsune,1,163,163,3,34,0,2,0,4,6,3,2,0,0,1,5,2,20019,7,0.0154639,6,407.88,30.0216,16.2087,584,34,0.970588,55,33,1,4,5,0,0.2,0.8,1,0,1,1,0,0,0,0,25,"",1,1065,3,1,0,success,success,Python,437,109,103,0.973358,58,7,367,147,0,3185,1,male,united states,mozilla,0.81334,0.671629,0.484103,0.662656,0.495394,0,1,0,positive,103,united states,mozilla,0.809424,0.646682,0.458404,0.66697,0.433674,0,0,1,neutral,0,33,0.12766,1,1,0.00391627,0.0249465,0.0256995,0.00431448,0.0617204,1,1,1,1,1,1,0,1,4,0,26014,0,0.016129,0,163,0
911623,1953978,sbt,sbt,1,1334,1334,3,264,34,1,0,4,5,5,0,0,0,4,5,3,32102,4,0.103053,48,157.56,2.91293,5.32725,3578,196,0.994898,116,261,37,1,5,0,0.2,0.8,2,0,1,1,0,0,0,0,33,"",1,2528,5,0,0.4,failure,success,Scala,661,101,806,0.963624,43,261,35867,713,0,2751,1,male,united kingdom,lightbend,0.813636,0.596182,0.471551,0.653622,0.479763,0,0,1,neutral,616,united states,lightbend,0.818364,0.601616,0.475528,0.633011,0.470277,0,0,1,neutral,1,335,0.1875,0,1,0.0047283,0.00543373,0.00397652,0.0206116,0.00948541,1,1,1,1,1,1,1,3,1,0,135,0,0.0954996,0,1334,0
912853,90825,miekg,dns,1,132,132,3,18,20,0,0,2,2,2,0,0,0,2,4,3,275325,4,0.101523,9,244.292,0,15.3736,3075,74,0.918919,45,35,3,2,4,"","","",2,0,2,2,0,1,0,1,26,"",1,"","","","","","",Go,559,99,44,0.969758,16,6,39955,195,0,3147,1,male,australia,"",0.780304,0.627807,0.443285,0.662578,0.420816,0.5,0,0.5,neutral,419,united kingdom,"",0.795673,0.611389,0.472381,0.638599,0.490312,0,0,1,neutral,1,292,0.222222,0,"",0.0153692,0.0164176,0.0290957,0.023979,0.0694964,1,1,1,1,1,1,1,2,2,1,19,0,0.0757282,0,132,0
914517,1334,rails,rails,1,19840,19840,1,30,23,0,0,4,4,4,0,0,0,11,13,4,66382,67,0.087395,38,691.33,54.7155,162.556,37012,83,0.951807,139,49,4,2,13,0.230769,0.230769,0.538462,4,0,1,1,0,1,1,0,99,"",1,437,5,0,0.2,failure,success,Ruby,14430,105,887,0.933855,915,45,9282,293,0,2378,1,male,france,"",0.814594,0.659026,0.512448,0.726278,0.505244,0.6,0.4,0,negative,507,denmark,"",0.801955,0.629848,0.475906,0.675781,0.475391,0,0,1,neutral,0,29,0.00766284,0,"",0.0126386,0.0291776,0.0365425,0.0504973,0.0298529,1,1,1,1,1,1,0,5,2,0,134,0,0.00417563,0,19840,0
914559,90825,miekg,dns,1,10195,10195,1,10,0,0,0,1,1,1,0,0,0,2,2,2,186648,3,0.857143,11,78.6773,0,8.06073,2944,49,0.918367,45,10,0,0,2,"","","",2,0,0,0,0,1,0,0,42,"",1,"","","","","","",Go,533,97,40,0.971739,17,2334,9794,82,0,3090,0,male,australia,"",0.780304,0.627807,0.443285,0.662578,0.420816,0,0,0,"",402,united kingdom,"",0.795673,0.611389,0.472381,0.638599,0.490312,0,0,1,neutral,1,110,0.1875,0,"",0.0153692,0.0164176,0.0290957,0.023979,0.0694964,1,1,0,0,1,1,1,0,0,0,78,0,0.0337866,0,10195,0
919067,1953978,sbt,sbt,1,772,772,5,11,0,1,0,3,4,2,0,1,0,0,3,2,31535,7,0.203647,0,168.074,2.9283,5.30259,3525,373,0.978552,502,4,7,3,3,0.333333,0,0.666667,0,0,2,2,0,0,0,0,12,"",1,2609,9,0,0.666667,failure,success,Scala,645,100,812,0.963538,49,761,145193,1785,0,2891,1,male,united states,lightbend,0.818364,0.601616,0.475528,0.633011,0.470277,0,0,1,neutral,178,united kingdom,lightbend,0.813636,0.596182,0.471551,0.653622,0.479763,0.5,0,0.5,neutral,1,379,0.375,0,1,0.0047283,0.00543373,0.00397652,0.0206116,0.00948541,1,1,1,1,1,1,0,1,3,1,2,0,0.243952,0,772,0
920061,1953978,sbt,sbt,1,12801,12801,8,342,16,0,0,51,51,50,0,1,0,2,11,2,31537,4,0.090535,9,171.213,2.91706,5.33481,3622,210,0.995238,117,269,89,9,11,0.0909091,0,0.909091,2,0,2,2,0,0,0,0,11,"",1,2441,7,0,0.857143,failure,success,Scala,673,102,795,0.961862,52,53,272,741,0,2780,1,male,united kingdom,lightbend,0.813636,0.596182,0.471551,0.653622,0.479763,0.2,0,0.8,neutral,635,united states,lightbend,0.818364,0.601616,0.475528,0.633011,0.470277,0,0,1,neutral,1,370,0.151515,0,1,0.0047283,0.00543373,0.00397652,0.0206116,0.00948541,1,1,1,1,1,1,0,5,9,4,153,0,0.0983541,0,12801,0
922708,1334,rails,rails,1,5557,5557,2,0,22,0,0,1,1,1,0,0,0,4,7,3,77573,73,0.122796,5,693.477,53.6167,160.451,45829,26,0.884615,6,22,0,3,7,"","","",2,0,2,2,0,1,1,1,83,"",1,2276,10,0,0.8,success,success,Ruby,18505,126,1129,0.932342,988,0,5885,42,0,2767,1,male,spain,"",0.817858,0.690959,0.503259,0.750482,0.476648,0.25,0,0.75,negative,767,japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0,1,neutral,0,53,0.0094086,0,"",0.00756345,0.0632428,0.030696,0.1105,0.0077403,1,1,1,1,1,1,0,4,3,1,22,1,0.000519384,0,5557,0
927314,162679,apache,bookkeeper,1,1759,1758,1,2,45,0,0,2,2,2,0,0,0,6,6,2,130723,9,0.0714286,9,418.401,14.0725,37.4702,613,103,0.961165,2,46,1,0,6,0,0,1,2,0,0,0,0,0,1,1,27,"",1,877,1,1,0,success,success,Java,228,94,165,0.979452,34,1756,202040,51,0,1279,1,male,united states,salesforce,0.811127,0.628193,0.476518,0.64047,0.531391,0,0,1,neutral,693,united states,twitter,0.794284,0.631691,0.470531,0.628199,0.562276,0,0,1,neutral,0,55,0.190476,1,0,0.0168425,0.0034979,0.00598639,0.0122713,0.0308859,1,1,1,1,1,1,0,4,0,0,17,0,0.0138587,0,1759,0
928284,152996,kmuto,review,1,3482,3482,3,133,0,2,0,1,3,1,0,1,0,1,1,1,11310,3,0.0273224,0,456.407,45.708,78.0063,620,165,1,62,133,0,0,1,0,0,1,1,0,0,0,0,0,0,0,13,"",1,177,3,1,0,success,success,Ruby,142,103,92,0.984252,15,3482,198125,901,0,3135,1,male,japan,"",0.721256,0.592209,0.53286,0.718538,0.753532,0,0,0,"",335,japan,"",0.720748,0.592211,0.532818,0.718524,0.742999,0,0,1,neutral,1,141,0.428571,1,"",0.000508351,0.00000227344,0.0000416325,0.0000138281,0.0105329,1,1,0,0,1,1,0,0,0,0,720,0,0.286578,0,3482,0
930928,1953978,sbt,sbt,1,2647,2647,35,2868,127,26,5,30,61,35,0,19,0,1,17,2,41455,4,0.00403226,149,157.042,2.46045,7.15767,4101,67,0.985075,6,1662,1333,16,17,"","","",1,0,2,2,0,1,0,0,433,"",1,3187,6,0,0.833333,failure,success,Scala,787,117,756,0.964173,41,72,61385,290,0,2403,1,male,united states,"",0.818261,0.593242,0.44326,0.619168,0.460391,"","","",neutral,897,united states,lightbend,0.818364,0.601616,0.475528,0.633011,0.470277,0,0,1,neutral,0,207,0.153846,1,"",0.000102804,0.00837415,0.0322675,0.0138428,0.00988575,1,1,1,1,1,1,0,12,16,11,151,0,0.0334873,0,2647,0
934129,21450415,cucumber,cucumber-ruby,1,29043,29043,11,868,0,0,0,1,1,1,0,0,0,5,5,2,9248,7,0.171171,1,464.474,29.3011,39.8981,188,4,1,23,490,378,0,5,0,0.4,0.6,2,0,0,0,0,0,1,0,100,"",1,"","","","","","",Ruby,873,97,43,0.953846,14,29,780069,42,0,1025,1,female,united states,"",0.789638,0.655926,0.469406,0.728706,0.512978,0,0.5,0.5,positive,39,united kingdom,"",0.802239,0.643609,0.484595,0.70602,0.501879,0,0.333333,0.666667,neutral,0,29,0.444444,0,"",0.0126008,0.0123169,0.0151888,0.0226858,0.0110991,1,1,1,1,1,1,0,2,0,0,0,0,0.0820312,0,29043,0
939328,48212908,pandas-dev,pandas,1,357,357,2,10,0,0,0,1,1,1,0,0,0,0,2,1,68610,49,0.257214,46,656.584,42.4102,134.939,11502,4,1,2,6,4,2,2,0,0,1,0,0,1,1,0,1,0,0,23,"",1,2172,2,1,0,success,success,Python,5353,100,2506,0.986872,135,14,1631,18,0,2461,0,male,united states,"",0.815092,0.628636,0.463986,0.677915,0.520129,0,0,0,"",17,united states,"",0.832482,0.608074,0.464037,0.643092,0.513081,0,0,1,neutral,0,34,0.0156658,1,"",0.0173901,0.0205624,0.0000518383,0.0348227,0.00704827,1,1,0,0,1,1,0,0,2,0,7,1,0.000987383,0,357,0
947370,162679,apache,bookkeeper,1,710,710,1,21,0,0,0,1,1,2,0,1,0,3,3,2,130157,10,0.0503597,1,417.428,14.0812,37.5216,575,148,0.993243,8,11,10,0,3,0.333333,0,0.666667,2,0,0,0,0,0,1,0,364,"",1,982,1,1,0,success,success,Java,215,93,158,0.981975,29,226,248628,60,0,1538,1,male,italy,"",0.809172,0.648037,0.462808,0.636436,0.523829,0.5,0,0.5,neutral,666,united states,twitter,0.794284,0.631691,0.470531,0.628199,0.562276,0,0,1,neutral,0,135,0.219512,0,"",0.0148873,0.0163455,0.00772308,0.00823689,0.0384477,1,1,1,1,1,1,0,2,0,0,82,0,0.0166713,0,710,0
948291,15430259,chef,chef,1,40510,40510,2,145,0,0,0,2,2,2,0,0,0,3,9,3,65155,19,0.0745562,0,624.841,59.589,101.029,2104,10,1,73,79,66,6,9,0.222222,0.111111,0.666667,2,0,3,3,0,1,0,0,75,"",1,"","","","","","",Ruby,1842,105,622,0.978562,105,11,152931,27,0,2629,1,male,united states,"",0.815793,0.605515,0.521138,0.656356,0.460327,0.4,0.2,0.4,neutral,97,united states,chef,0.803507,0.650522,0.475055,0.646613,0.496699,0,0,1,neutral,1,5,0.018018,1,"",0.0122859,0.0450072,0.0460828,0.00974213,0.0363722,1,1,1,1,1,1,0,5,6,3,130,0,0.00187852,0,40510,0
948873,540,emberjs,ember.js,1,256,256,2,610,77,0,0,17,17,17,0,0,0,0,2,2,8333,16,0.155894,52,916.392,6.66212,87.4303,24302,60,0.916667,40,474,213,2,2,0,0,1,0,0,2,2,0,0,1,0,112,"",1,654,2,0,0.5,failure,success,JavaScript,4913,96,593,0.969127,162,12,77324,247,0,2989,1,male,united states,addepar,0.816223,0.626667,0.460522,0.638616,0.501106,0,0,0,"",2804,united states,linkedin,0.808619,0.650828,0.454752,0.669575,0.503081,0,0,1,neutral,0,201,0.0875,1,0,0.00760448,0.0241612,0.00577003,0.0309589,0.00197504,1,1,0,0,1,1,0,0,2,0,28,0,0.00907354,0,256,0
951220,84981761,gaphor,gaphor,1,306,306,7,53,79,0,0,16,16,15,0,0,0,1,2,2,15035,3,0.0104167,7,257.641,14.8126,68.6812,38,7,1,65,37,95,1,2,0,0,1,1,0,1,1,0,1,0,1,101,"",0,"","","","","","",Python,10,116,8,1,3,291,77774,127,0,3554,1,male,netherlands,"",0.826863,0.623441,0.467796,0.62049,0.491144,0,0,1,neutral,28,united states,"",0.796594,0.657807,0.482032,0.683249,0.469303,0,0,1,neutral,0,101,0.666667,0,"",0.0302684,0.034366,0.0142358,0.0627589,0.0218411,1,1,1,1,1,1,0,1,1,0,140,0,0.284753,0,306,0
954240,4952338,spring-projects,spring-integration,1,64,64,3,138,0,0,0,1,1,1,0,0,0,4,5,2,106634,4,0.075188,4,563.435,28.1056,69.1321,909,937,0.982924,304,65,73,1,5,0.2,0.2,0.6,2,0,1,1,0,0,0,0,163,"",1,1339,2,1,0,success,success,Java,674,92,27,0.983496,45,17,103934,2416,0,2762,1,male,united states,"",0.808058,0.673697,0.506743,0.699277,0.503109,0.333333,0.333333,0.333333,negative,847,united states,pivotal,0.795012,0.625573,0.455195,0.650851,0.477291,0,0,1,neutral,0,400,0.0588235,1,"",0.0130462,0.0481236,0.0515477,0.0484262,0.0258184,1,1,1,1,1,1,0,3,1,0,70,0,0.192786,0,64,0
954533,1958,infinispan,infinispan,1,6026,6026,2,890,554,4,0,25,29,28,0,1,0,1,2,2,316730,16,0.0168675,4,459.219,19.0152,49.4255,655,352,0.982955,11,1382,62,1,2,0,0,1,1,0,1,1,0,0,0,1,39,"",1,"","","","","","",Java,456,96,0,0.976059,136,4194,17620,677,0,2443,1,male,portugal,red hat,0.811186,0.633739,0.464613,0.625807,0.446511,0,0,1,neutral,1095,italy,red hat,0.799623,0.624343,0.465983,0.635037,0.503702,0,0,1,neutral,0,59,0.134146,0,1,0.0115631,0.00939512,0.0013709,0.00923053,0.0571911,1,1,1,1,1,1,0,1,1,0,48,1,0.0395698,0,6026,0
954629,1334,rails,rails,1,760,760,2,8,22,0,0,3,3,3,0,0,0,2,4,3,77605,73,0.108434,2,693.729,53.6136,160.505,46124,63,0.984127,55,26,4,2,4,"","","",2,0,2,2,0,0,0,1,138,"",1,2348,6,0,0.333333,success,success,Ruby,18642,126,1142,0.932266,972,0,2091,82,0,2951,1,male,ireland,intercom,0.821408,0.609996,0.464017,0.624894,0.482812,0.5,0.5,0,negative,821,japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0,1,neutral,0,23,0.0140468,0,"",0.0111139,0.0177198,0.00854571,0.0150883,0.013904,1,1,1,1,1,1,0,2,2,1,2,0,0.00100981,0,760,0
954833,15430259,chef,chef,1,1367,1367,3,100,158,0,0,6,6,6,0,0,0,0,4,1,69793,25,0.0174165,7,618.148,61.5401,102.098,3057,572,0.984266,52,37,221,4,4,0,0,1,0,0,1,1,0,0,0,1,19,"",1,"","","","","","",Ruby,2149,123,636,0.974854,96,99,6011,4016,0,3114,1,male,united states,chef,0.821546,0.603892,0.469895,0.629628,0.478576,0,0,0,"",914,united states,chef,0.803507,0.650522,0.475055,0.646613,0.496699,0,0,1,neutral,0,270,0.138686,1,1,0.0180395,0.0466306,0.00516011,0.0169854,0.0181234,1,1,0,0,1,1,0,0,4,0,143,0,0.189559,0,1367,0
955880,30838963,ruby,spec,1,1132,1132,2,44,0,0,0,1,1,1,0,0,0,1,1,1,148561,7,0.119048,1,1.23702,0.0134458,0.0134458,61,28,1,738,44,0,0,1,0,1,0,1,0,0,0,0,0,0,0,29,"",1,"","","","","","",Ruby,245,94,5,0.99375,1,1132,186643,46,0,3063,1,male,japan,"",0.823155,0.604193,0.470812,0.624478,0.521999,0,0,0,"",131,austria,"",0.829941,0.618625,0.465409,0.668803,0.471388,0,1,0,positive,0,15,0.111111,0,"",0.00678611,0.0144322,0.00540348,0.0443253,0.0506109,1,1,0,0,1,1,0,0,0,0,46,0,0.0475207,0,1132,0
963147,1334,rails,rails,1,40,40,2,10,4,1,0,3,4,3,1,0,0,5,5,3,60767,79,0.114242,31,691.369,56.6808,164.237,29808,138,0.949275,84,12,2,0,5,"","","",3,0,0,0,0,1,0,1,27,"",1,"","","","","","",Ruby,12386,91,623,0.931784,654,0,24013,181,0,802,1,male,japan,"",0.812362,0.655412,0.500038,0.688261,0.598955,0.333333,0.333333,0.333333,neutral,88,united states,heroku,0.818523,0.629231,0.495964,0.661223,0.49865,0,1,0,positive,0,197,0.0164931,0,"",0.00616172,0.0261814,0.00407405,0.0270387,0.100304,1,1,1,1,1,1,0,3,0,0,10,1,0.00297282,0,40,0
